1,Big,Merck & Co.,Public,North America,California,South San Francisco,Massachusetts,Boston,"$10,124.0m",Actual,Yes,Yes,Yes,No,6%,$558.9m,$450.8m,$598.3m,$664.1m,$0.0m,,9%,10%,5%,3%,0%,28%,,3%,6%,2%,2%,0%,,6%,4%,4%,1%,0%,,,,$207.0m,$270.5m,$187.0m,$369.0m,$0.0m,,$351.9m,$180.3m,$411.4m,$295.2m,$0.0m,$296.2m,$252.4m,$335.1m,$371.9m,,"$11,750.9m","$2,765.4m",$680.3m,$548.6m,$728.2m,$808.3m,,"$1,083.0m","$1,079.6m","$2,765.4m",$425.3m,$652.0m,$276.7m,$105.2m,"$2,600.1m",$409.8m,$446.9m,$639.7m,$578.4m,$497.6m,$0.0m,$89.1m,$102.1m
1177,Micro,Prolynx,Private,North America,California,San Francisco,,,$10.3m,Estimate,No,No,No,No,17%,$1.8m,$1.3m,$0.0m,$0.0m,$1.3m,,17%,17%,0%,0%,0%,33%,,17%,17%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$1.8m,$1.3m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.9m,$0.7m,$0.0m,$0.0m,,$12.4m,,$2.9m,$2.1m,$0.0m,$0.0m,,$0.0m,$0.0m,$5.0m,$0.0m,$0.0m,$2.8m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.5m,$0.0m,$2.1m,$0.0m,$0.0m
1178,Micro,Libbs Farmaceutica,Private,Asia/Oceania,,,,,$10.2m,Estimate,No,Yes,No,No,0%,$0.0m,$1.0m,$0.0m,$0.0m,$1.0m,,0%,20%,0%,0%,0%,20%,,0%,0%,0%,0%,0%,,0%,20%,0%,0%,0%,,,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$1.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.5m,$0.0m,$0.0m,,$12.4m,,$0.0m,$1.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$1.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$5.7m,$0.0m,$0.0m,$5.8m,$0.0m,$0.0m,$0.0m,$0.0m
1179,Micro,Inhibrx,Private,North America,California,La Jolla,,,$10.2m,Estimate,Yes,Yes,No,No,19%,$1.9m,$1.4m,$0.0m,$0.0m,$1.4m,,17%,17%,0%,0%,0%,33%,,17%,0%,0%,0%,0%,,0%,17%,0%,0%,0%,,,,$1.9m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$1.4m,$0.0m,$0.0m,$0.0m,$1.0m,$0.8m,$0.0m,$0.0m,,$12.4m,,$3.5m,$2.6m,$0.0m,$0.0m,,$3.1m,$0.0m,$6.1m,$0.0m,$0.0m,$0.0m,$0.0m,$3.2m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1180,Micro,Zenith Epigenetics,Private,North America,California,San Francisco,Alberta,Calgary,$10.2m,Estimate,Yes,No,No,No,20%,$2.0m,$1.4m,$3.6m,$0.0m,$5.1m,,20%,20%,20%,0%,0%,60%,,20%,20%,20%,0%,0%,,0%,0%,0%,0%,0%,,,,$2.0m,$1.4m,$3.6m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.1m,$0.8m,$2.0m,$0.0m,,$12.4m,,$2.8m,$2.0m,$5.0m,$0.0m,,$0.0m,$0.0m,$9.7m,$0.0m,$0.0m,$2.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1181,Micro,Immix Biopharma,Private,North America,Alabama,Birmingham,,,$10.2m,Estimate,No,No,No,No,20%,$2.1m,$0.0m,$3.7m,$0.0m,$3.7m,,33%,0%,33%,0%,0%,67%,,33%,0%,33%,0%,0%,,0%,0%,0%,0%,0%,,,,$2.1m,$0.0m,$3.7m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.1m,$0.0m,$2.1m,$0.0m,,$12.4m,,$4.4m,$0.0m,$8.0m,$0.0m,,$0.0m,$0.0m,$12.4m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1182,Micro,Biostage,Public,North America,Wisconsin,Madison,,,$10.1m,Estimate,No,No,No,Yes,20%,$2.0m,$0.0m,$0.0m,$0.0m,$0.0m,,20%,0%,0%,0%,0%,20%,,20%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$2.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.1m,$0.0m,$0.0m,$0.0m,,$12.3m,,$3.1m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$3.1m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$9.2m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1183,Micro,Antibe Therapeutics,Public,North America,Ontario,Toronto,,,$10.1m,Estimate,No,No,No,No,17%,$1.7m,$0.0m,$0.0m,$0.0m,$0.0m,,20%,0%,0%,0%,0%,20%,,20%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$1.7m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.9m,$0.0m,$0.0m,$0.0m,,$12.2m,,$1.8m,$0.0m,$0.0m,$0.0m,,$0.0m,$3.1m,$1.8m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$5.4m,$0.0m,$2.0m,$0.0m,$0.0m,$0.0m
1184,Micro,Nanovalent,Private,North America,Montana,Bozeman,,,$10.1m,Estimate,Yes,No,No,No,40%,$4.0m,$0.0m,$0.0m,$0.0m,$0.0m,,40%,0%,0%,0%,0%,40%,,40%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$4.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.1m,$0.0m,$0.0m,$0.0m,,$12.2m,,$8.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$8.0m,$0.0m,$0.0m,$4.2m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1185,Micro,EntreChem,Private,Europe,Spain,Oviedo,,,$10.1m,Estimate,Yes,No,No,No,40%,$4.0m,$0.0m,$0.0m,$0.0m,$0.0m,,40%,0%,0%,0%,0%,40%,,40%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$4.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.1m,$0.0m,$0.0m,$0.0m,,$12.2m,,$8.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$8.0m,$0.0m,$0.0m,$4.2m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1186,Micro,BiomX,Private,Middle East/Africa,Israel,Ness Ziona,,,$10.1m,Estimate,No,Yes,No,No,40%,$4.0m,$0.0m,$0.0m,$0.0m,$0.0m,,40%,0%,0%,0%,0%,40%,,40%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$4.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.1m,$0.0m,$0.0m,$0.0m,,$12.2m,,$5.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$5.0m,$0.0m,$0.0m,$0.0m,$2.6m,$0.0m,$0.0m,$0.0m,$0.0m,$4.6m,$0.0m,$0.0m,$0.0m,$0.0m
1187,Micro,Guerbet,Public,Europe,,,,,$10.0m,Estimate,No,No,No,No,0%,$0.0m,$0.0m,$3.4m,$0.0m,$3.4m,,0%,0%,33%,0%,0%,33%,,0%,0%,33%,0%,0%,,0%,0%,0%,0%,0%,,,,$0.0m,$0.0m,$3.4m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.9m,$0.0m,,$12.2m,,$0.0m,$0.0m,$4.2m,$0.0m,,$0.0m,$1.9m,$4.2m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$6.1m,$0.0m,$0.0m,$0.0m,$0.0m
1188,Micro,Bracco,Private,Europe,,,,,$10.0m,Estimate,No,No,No,No,0%,$0.0m,$0.0m,$2.5m,$0.0m,$2.5m,,0%,0%,20%,0%,0%,20%,,0%,0%,20%,0%,0%,,0%,0%,0%,0%,0%,,,,$0.0m,$0.0m,$2.5m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.4m,$0.0m,,$12.1m,,$0.0m,$0.0m,$2.3m,$0.0m,,$0.0m,$0.0m,$2.3m,$0.0m,$0.0m,$0.0m,$1.5m,$0.0m,$6.2m,$2.1m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1189,Micro,GeneScience Pharmaceuticals,Private,Asia/Oceania,China,Changchun,,,$9.9m,Estimate,No,Yes,No,No,42%,$4.2m,$1.5m,$0.0m,$0.0m,$1.5m,,40%,20%,0%,0%,0%,60%,,40%,20%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$4.2m,$1.5m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.2m,$0.9m,$0.0m,$0.0m,,$12.0m,,$5.1m,$1.9m,$0.0m,$0.0m,,$0.0m,$0.0m,$7.0m,$0.0m,$0.0m,$2.6m,$0.0m,$2.4m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1190,Micro,CohBar,Public,North America,California,Menlo Park,,,$9.9m,Estimate,No,No,No,No,19%,$1.8m,$0.0m,$0.0m,$0.0m,$0.0m,,17%,0%,0%,0%,0%,17%,,17%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$1.8m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.0m,$0.0m,$0.0m,$0.0m,,$12.0m,,$2.3m,$0.0m,$0.0m,$0.0m,,$0.0m,$2.1m,$2.3m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$7.6m,$0.0m,$0.0m,$0.0m,$0.0m
1191,Micro,SL VAXiGEN,Private,Asia/Oceania,South Korea,Seongnam,,,$9.8m,Estimate,No,No,No,No,21%,$2.1m,$0.0m,$0.0m,$0.0m,$0.0m,,20%,0%,0%,0%,0%,20%,,20%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$2.1m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.1m,$0.0m,$0.0m,$0.0m,,$11.9m,,$2.5m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$2.5m,$0.0m,$0.0m,$0.0m,$0.0m,$9.5m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1192,Micro,MD Biosciences,Private,Middle East/Africa,Israel,Ness Ziona,Switzerland,Zurich,$9.8m,Estimate,Yes,Yes,No,No,40%,$3.9m,$0.0m,$0.0m,$0.0m,$0.0m,,40%,0%,0%,0%,0%,40%,,40%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$3.9m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.1m,$0.0m,$0.0m,$0.0m,,$11.9m,,$6.2m,$0.0m,$0.0m,$0.0m,,$0.0m,$5.7m,$6.2m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1193,Micro,LinXis,Private,Europe,Netherlands,Amsterdam,,,$9.8m,Estimate,No,No,No,No,60%,$5.9m,$0.0m,$0.0m,$0.0m,$0.0m,,60%,0%,0%,0%,0%,60%,,60%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$5.9m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$3.1m,$0.0m,$0.0m,$0.0m,,$11.9m,,$7.4m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$7.4m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.3m,$0.0m,$2.3m,$0.0m,$0.0m,$0.0m,$0.0m
1194,Micro,Luzitin,Private,Europe,Portugal,Coimbra,,,$9.8m,Estimate,No,No,No,No,21%,$2.0m,$0.0m,$3.7m,$0.0m,$3.7m,,25%,0%,25%,0%,0%,50%,,25%,0%,25%,0%,0%,,0%,0%,0%,0%,0%,,,,$2.0m,$0.0m,$3.7m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.1m,$0.0m,$2.1m,$0.0m,,$11.9m,,$3.2m,$0.0m,$5.7m,$0.0m,,$0.0m,$0.0m,$8.9m,$0.0m,$0.0m,$0.0m,$3.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1195,Micro,Hapten Pharmaceuticals,Private,North America,,,,,$9.8m,Estimate,No,Yes,No,No,0%,$0.0m,$0.0m,$3.2m,$0.0m,$3.2m,,0%,0%,33%,0%,0%,33%,,0%,0%,33%,0%,0%,,0%,0%,0%,0%,0%,,,,$0.0m,$0.0m,$3.2m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.8m,$0.0m,,$11.8m,,$0.0m,$0.0m,$3.8m,$0.0m,,$0.0m,$0.0m,$3.8m,$0.0m,$0.0m,$0.0m,$3.3m,$4.8m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1196,Micro,FibroStatin,Private,Europe,Spain,Valencia,,,$9.7m,Estimate,No,No,No,No,20%,$1.9m,$0.0m,$0.0m,$0.0m,$0.0m,,20%,0%,0%,0%,0%,20%,,20%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$1.9m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.0m,$0.0m,$0.0m,$0.0m,,$11.8m,,$3.0m,$0.0m,$0.0m,$0.0m,,$2.9m,$0.0m,$3.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$3.1m,$0.0m,$0.0m,$2.8m,$0.0m,$0.0m,$0.0m,$0.0m
1197,Micro,DiscoveryBioMed,Private,North America,Illinois,Lombard,,,$9.7m,Estimate,No,No,No,No,20%,$1.9m,$0.0m,$0.0m,$0.0m,$0.0m,,20%,0%,0%,0%,0%,20%,,20%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$1.9m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.0m,$0.0m,$0.0m,$0.0m,,$11.8m,,$3.0m,$0.0m,$0.0m,$0.0m,,$2.9m,$0.0m,$3.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$3.1m,$0.0m,$0.0m,$2.8m,$0.0m,$0.0m,$0.0m,$0.0m
1198,Micro,Warp Drive Bio,Private,North America,Massachusetts,Cambridge,,,$9.7m,Estimate,No,No,No,No,40%,$3.9m,$0.0m,$0.0m,$0.0m,$0.0m,,40%,0%,0%,0%,0%,40%,,40%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$3.9m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.1m,$0.0m,$0.0m,$0.0m,,$11.8m,,$6.2m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$6.2m,$0.0m,$0.0m,$0.0m,$0.0m,$3.1m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.5m,$0.0m,$0.0m
1199,Micro,Oncostellae,Private,Europe,Spain,Santiago de Compostela,,,$9.7m,Estimate,No,No,No,No,20%,$1.9m,$0.0m,$0.0m,$0.0m,$0.0m,,20%,0%,0%,0%,0%,20%,,20%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$1.9m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.0m,$0.0m,$0.0m,$0.0m,,$11.8m,,$2.4m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$2.4m,$0.0m,$0.0m,$0.0m,$2.5m,$0.0m,$0.0m,$0.0m,$2.4m,$4.5m,$0.0m,$0.0m,$0.0m,$0.0m
1200,Micro,NewBridge Pharmaceuticals,Private,Asia/Oceania,,,,,$9.7m,Estimate,Yes,No,No,No,0%,$0.0m,$1.5m,$3.7m,$0.0m,$5.2m,,0%,20%,20%,0%,20%,60%,,0%,0%,0%,0%,0%,,0%,20%,20%,0%,20%,,,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$1.5m,$3.7m,$0.0m,$0.0m,$0.0m,$0.8m,$2.1m,$0.0m,,$11.7m,,$0.0m,$3.4m,$8.4m,$0.0m,,$0.0m,$0.0m,$11.7m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1201,Micro,NewVac,Private,North America,,,,,$9.7m,Estimate,No,No,No,No,0%,$0.0m,$1.5m,$3.7m,$0.0m,$5.2m,,0%,33%,33%,0%,0%,67%,,0%,0%,0%,0%,0%,,0%,33%,33%,0%,0%,,,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$1.5m,$3.7m,$0.0m,$0.0m,$0.0m,$0.8m,$2.1m,$0.0m,,$11.7m,,$0.0m,$3.4m,$8.4m,$0.0m,,$0.0m,$0.0m,$11.7m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1202,Micro,Esanex,Private,North America,,,,,$9.7m,Estimate,Yes,No,No,No,0%,$0.0m,$1.5m,$3.7m,$0.0m,$5.2m,,0%,33%,33%,0%,0%,67%,,0%,0%,0%,0%,0%,,0%,33%,33%,0%,0%,,,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$1.5m,$3.7m,$0.0m,$0.0m,$0.0m,$0.8m,$2.1m,$0.0m,,$11.7m,,$0.0m,$3.4m,$8.4m,$0.0m,,$0.0m,$0.0m,$11.7m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1203,Micro,Sanochemia Pharmazeutika,Public,Europe,Austria,Burgenland,Austria,Vienna,$9.6m,Estimate,No,No,No,No,46%,$4.4m,$0.0m,$4.0m,$0.0m,$4.0m,,50%,0%,25%,0%,0%,75%,,50%,0%,25%,0%,0%,,0%,0%,0%,0%,0%,,,,$4.4m,$0.0m,$4.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.3m,$0.0m,$2.2m,$0.0m,,$11.7m,,$5.1m,$0.0m,$4.6m,$0.0m,,$0.0m,$0.0m,$9.7m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1204,Micro,Huadong Medicine Co.,Public,Asia/Oceania,,,,,$9.6m,Estimate,No,No,No,No,0%,$0.0m,$1.4m,$3.4m,$0.0m,$4.8m,,0%,33%,33%,0%,0%,67%,,0%,33%,33%,0%,0%,,0%,0%,0%,0%,0%,,,,$0.0m,$1.4m,$3.4m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.8m,$1.9m,$0.0m,,$11.7m,,$0.0m,$1.4m,$3.4m,$0.0m,,$0.0m,$0.0m,$4.8m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$6.9m,$0.0m,$0.0m,$0.0m,$0.0m
1205,Micro,Therapure Biopharma,Private,North America,,,,,$9.6m,Estimate,No,No,No,No,0%,$0.0m,$1.5m,$0.0m,$0.0m,$1.5m,,0%,17%,0%,0%,0%,17%,,0%,17%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$0.0m,$1.5m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.9m,$0.0m,$0.0m,,$11.6m,,$0.0m,$2.7m,$0.0m,$0.0m,,$4.7m,$0.0m,$2.7m,$0.0m,$0.0m,$0.0m,$0.0m,$3.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.2m,$0.0m,$0.0m,$0.0m
1206,Micro,Guilin Bajiayi Pharmaceutical,Private,Asia/Oceania,,,,,$9.6m,Estimate,No,Yes,No,No,18%,$1.7m,$0.0m,$0.0m,$0.0m,$0.0m,,14%,0%,0%,0%,0%,14%,,14%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$1.7m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.9m,$0.0m,$0.0m,$0.0m,,$11.6m,,$2.1m,$0.0m,$0.0m,$0.0m,,$0.0m,$1.9m,$2.1m,$2.1m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$3.6m,$0.0m,$1.9m,$0.0m,$0.0m,$0.0m,$0.0m
1207,Micro,Kitov,Public,Middle East/Africa,Israel,Tel Aviv,,,$9.6m,Estimate,No,No,No,No,20%,$1.9m,$0.0m,$0.0m,$0.0m,$0.0m,,20%,0%,0%,0%,0%,20%,,0%,0%,0%,0%,0%,,20%,0%,0%,0%,0%,,,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$1.9m,$0.0m,$0.0m,$0.0m,$0.0m,$1.0m,$0.0m,$0.0m,$0.0m,,$11.6m,,$3.5m,$0.0m,$0.0m,$0.0m,,$0.0m,$2.6m,$3.5m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.9m,$2.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1208,Micro,Tusk Therapeutics,Private,Europe,United Kingdom,Stevenage,,,$9.6m,Estimate,No,Yes,No,No,100%,$9.6m,$0.0m,$0.0m,$0.0m,$0.0m,,100%,0%,0%,0%,0%,100%,,75%,0%,0%,0%,0%,,25%,0%,0%,0%,0%,,,,$7.2m,$0.0m,$0.0m,$0.0m,$0.0m,,$2.4m,$0.0m,$0.0m,$0.0m,$0.0m,$5.1m,$0.0m,$0.0m,$0.0m,,$11.6m,,$11.6m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$11.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1209,Micro,H-Immune,Private,Europe,France,Paris,Massachusetts,Cambridge,$9.6m,Estimate,No,Yes,No,No,100%,$9.6m,$0.0m,$0.0m,$0.0m,$0.0m,,100%,0%,0%,0%,0%,100%,,75%,0%,0%,0%,0%,,25%,0%,0%,0%,0%,,,,$7.2m,$0.0m,$0.0m,$0.0m,$0.0m,,$2.4m,$0.0m,$0.0m,$0.0m,$0.0m,$5.1m,$0.0m,$0.0m,$0.0m,,$11.6m,,$11.6m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$11.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1210,Micro,Guangdong Zhongsheng Pharma,Public,Asia/Oceania,China,Dongguan,,,$9.6m,Estimate,No,Yes,No,No,22%,$2.1m,$1.5m,$0.0m,$0.0m,$1.5m,,17%,17%,0%,0%,0%,33%,,17%,17%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$2.1m,$1.5m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.1m,$0.9m,$0.0m,$0.0m,,$11.6m,,$2.7m,$1.9m,$0.0m,$0.0m,,$3.2m,$0.0m,$4.6m,$0.0m,$0.0m,$0.0m,$0.0m,$2.5m,$0.0m,$0.0m,$0.0m,$1.4m,$0.0m,$0.0m,$0.0m,$0.0m
1211,Micro,Centaurus Biopharma,Private,Asia/Oceania,,,,,$9.6m,Estimate,Yes,No,No,No,0%,$0.0m,$1.5m,$3.7m,$0.0m,$5.2m,,0%,33%,33%,0%,0%,67%,,0%,33%,33%,0%,0%,,0%,0%,0%,0%,0%,,,,$0.0m,$1.5m,$3.7m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.8m,$2.1m,$0.0m,,$11.6m,,$0.0m,$3.3m,$8.3m,$0.0m,,$0.0m,$0.0m,$11.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1212,Micro,OncoPep,Private,North America,,,,,$9.6m,Estimate,No,Yes,No,No,0%,$0.0m,$1.5m,$3.7m,$0.0m,$5.2m,,0%,33%,33%,0%,0%,67%,,0%,33%,33%,0%,0%,,0%,0%,0%,0%,0%,,,,$0.0m,$1.5m,$3.7m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.8m,$2.1m,$0.0m,,$11.6m,,$0.0m,$3.3m,$8.3m,$0.0m,,$0.0m,$0.0m,$11.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1213,Micro,CerRx,Private,North America,,,,,$9.6m,Estimate,Yes,No,No,No,0%,$0.0m,$1.5m,$3.7m,$0.0m,$5.2m,,0%,33%,33%,0%,0%,67%,,0%,33%,33%,0%,0%,,0%,0%,0%,0%,0%,,,,$0.0m,$1.5m,$3.7m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.8m,$2.1m,$0.0m,,$11.6m,,$0.0m,$3.3m,$8.3m,$0.0m,,$0.0m,$0.0m,$11.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
1214,Micro,OncoArendi Therapeutics,Public,Europe,Poland,Warsaw,,,$9.6m,Estimate,No,Yes,No,No,46%,$4.4m,$0.0m,$0.0m,$0.0m,$0.0m,,33%,0%,0%,0%,0%,33%,,33%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$4.4m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.3m,$0.0m,$0.0m,$0.0m,,$11.6m,,$5.0m,$0.0m,$0.0m,$0.0m,,$3.2m,$0.0m,$5.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.0m,$1.4m,$0.0m,$0.0m,$0.0m,$0.0m
